assembly	seeds	size
GCA_900551655.1	45432	1954159
GCA_902791985.1	45432	1906921
GCF_003674745.1	45432	1991323
GCA_015494805.1	45431	1876204
GCA_905236295.1	45431	2143295
GCA_002011735.1	45430	2050278
GCA_900556845.1	45430	2124771
GCA_014381465.1	45429	1976464
GCA_022796855.1	45429	1808062
GCA_024695065.1	45429	1979159
GCA_900751695.1	45429	1892407
GCA_007280195.1	45428	1670493
GCA_021850985.1	45428	1906965
GCA_005799205.1	45426	2004304
GCA_024103515.1	45425	2049305
GCF_000469305.1	45424	1946426
GCF_000741255.1	45424	1822476
GCA_000246735.1	45423	2064136
GCA_009782505.1	45423	1979164
GCA_017479265.1	45423	2040457
GCA_023666905.1	45423	2177331
GCF_009496285.1	45423	2017910
GCA_009781675.1	45422	2139595
GCA_017549505.1	45422	2127352
GCA_002717365.1	45421	1869266
GCA_017420585.1	45421	1969444
GCA_023819315.1	45421	1877705
GCA_934525325.1	45421	1854523
GCA_945861175.1	45421	2088938
GCF_002913225.1	45421	1923714
GCA_009777025.1	45420	2111827
GCA_005888745.1	45419	2195209
GCA_945865295.1	45419	2012327
GCF_003048535.1	45419	1905326
GCA_017525455.1	45418	2148934
GCA_934254725.1	45418	2006145
GCA_012511555.1	45417	2163250
GCA_012797575.1	45417	1886015
GCA_017619735.1	45417	1863699
GCA_016840595.1	45416	2205555
GCF_000757845.1	45416	1780061
GCA_002457275.1	45415	2094705
GCA_900539835.1	45415	1989530
GCA_003141235.1	45414	2151312
GCA_018371055.1	45414	1892078
GCA_945863825.1	45414	2190245
GCA_020638295.1	45413	2043983
GCA_020725645.1	45413	2107211
GCA_017847875.1	45412	1882710
GCA_021837305.1	45412	1656299
GCA_944324185.1	45412	1974695
GCA_011049465.1	45411	2081516
GCA_016296785.1	45411	2004112
GCA_018371855.1	45411	1703118
GCA_002163085.1	45410	2137961
GCA_003644335.1	45410	2015865
GCF_000762845.2	45410	1945265
GCF_003574475.2	45409	1799274
GCA_003023645.1	45408	2089871
GCA_003258735.1	45408	1894442
GCA_004555765.1	45408	2086434
GCA_017432285.1	45408	2127523
GCA_017656335.1	45408	1786332
GCF_000092365.1	45408	1986154
GCA_017481185.1	45407	2068780
GCA_017472635.1	45406	2140576
GCA_018712145.1	45406	1906539
GCA_021815645.1	45406	1896957
GCA_902774005.1	45406	2119434
GCA_015222595.1	45405	2127063
GCA_017601395.1	45404	2140688
GCA_002103075.1	45403	1859151
GCA_012798745.1	45403	2112319
GCA_014116815.1	45403	1928597
GCA_017536545.1	45403	1904638
GCA_017958985.1	45403	2050438
GCA_905233565.1	45403	2020267
GCF_003943815.1	45403	2085438
GCA_013911135.1	45402	1709843
GCA_015521605.1	45401	2030166
GCA_018712905.1	45401	1829780
GCA_017616435.1	45399	1940622
GCA_017633115.1	45399	2007952
GCA_024691085.1	45399	1976243
GCA_902796955.1	45398	2077059
GCA_005888635.1	45397	2179949
GCA_019420505.1	45397	1997156
GCA_002490635.1	45396	2082019
GCA_905202255.1	45396	1961431
GCA_902798365.1	45395	2032059
GCF_900475935.1	45395	1763253
GCA_002418825.1	45394	2115907
GCA_020061285.1	45394	1764596
GCA_913775425.1	45394	2082125
GCF_000237995.1	45394	1978793
GCF_001809535.1	45394	2135362
GCA_007128085.1	45393	2158081
GCA_020721875.1	45393	2113892
GCA_904502015.1	45393	1985416
GCA_003221375.1	45391	2165892
GCA_018262735.1	45391	1969414
GCA_018713755.1	45391	1597454
GCA_024636575.1	45390	1886369
GCA_902768795.1	45390	1908758
GCA_934119935.1	45390	1751616
GCA_017547995.1	45389	2044113
GCA_017397025.1	45388	1999277
GCF_000218875.1	45388	2061413
GCF_902825155.1	45388	2019087
GCA_016190895.1	45387	2093057
GCA_905215195.1	45387	1927016
GCF_020089495.1	45387	2002501
GCA_001701105.1	45386	2165081
GCA_021851265.1	45386	1891889
GCA_024762625.1	45386	2155352
GCA_002092835.1	45385	1915934
GCF_000217815.1	45385	2039943
GCA_017558005.1	45384	2051466
GCA_913043275.1	45384	2012213
GCA_900317885.1	45383	2119167
GCA_016874655.1	45382	2133338
GCA_007121655.1	45380	2121795
GCA_014381545.1	45380	2066378
GCA_021789095.1	45380	2151720
GCF_001263395.1	45379	1830060
GCA_009787775.1	45378	2041264
GCA_016928765.1	45378	2105806
GCA_905234455.1	45378	2024971
GCA_017694935.1	45377	2120232
GCA_023230245.1	45377	2134751
GCA_023489235.1	45376	2170811
GCF_002206635.1	45376	2135084
GCA_012838315.1	45375	2136207
GCA_900553675.1	45375	2130420
GCF_001921845.1	45375	2094853
GCA_005877075.1	45374	1966839
GCA_016882385.1	45374	1705678
GCA_905221455.1	45374	2012901
GCA_002395865.1	45373	2114607
GCA_011322625.1	45373	1912686
GCA_002479455.1	45372	1790708
GCA_902537815.1	45372	2144557
GCA_902783125.1	45372	1897477
GCA_944347775.1	45372	2049261
GCA_002693605.1	45371	2187714
GCA_009776345.1	45371	1995556
GCA_015066225.1	45371	2035071
GCA_902763805.1	45371	1956354
GCA_002310175.1	45370	2149475
GCA_009392195.1	45370	2053070
GCA_017539865.1	45370	1949089
GCA_944324395.1	45370	1891527
GCA_015059955.1	45369	2078269
GCA_016297645.1	45369	2041500
GCA_021604545.1	45369	2148851
GCA_944392975.1	45369	2070677
GCA_004357415.1	45368	1863671
GCA_014800685.1	45368	2128568
GCA_900766575.1	45368	2070430
GCA_944320485.1	45368	1708293
GCA_017508135.1	45367	2015522
GCA_018650285.1	45367	2104689
GCA_017474235.1	45366	1974178
GCA_900545995.1	45366	1901577
GCA_934255435.1	45366	2070297
GCF_016617615.1	45366	1892283
GCA_023665935.1	45365	2025933
GCA_934446365.1	45365	1954510
GCF_904067545.1	45365	2022529
GCA_017450985.1	45364	2132885
GCA_900752345.1	45363	1937452
GCF_000294495.1	45363	1980887
GCA_012510295.1	45362	1900104
GCA_017625065.1	45362	1991243
GCA_944388765.1	45362	1539005
GCA_945889715.1	45362	2083826
GCA_017407835.1	45361	2065936
GCF_013307245.1	45361	2154412
GCA_017547545.1	45360	2034654
GCA_934668295.1	45360	1859999
GCA_944328405.1	45360	1821725
GCA_003551865.1	45358	2097719
GCA_002304735.1	45357	1871192
GCA_002336085.1	45357	2172169
GCF_000015805.1	45356	2009313
GCA_017455745.1	45355	2086387
GCA_900321715.1	45355	2044722
GCA_017537345.1	45354	2023582
GCA_021157665.1	45354	1814671
GCF_001591845.1	45354	1955274
GCA_013287815.1	45353	2114183
GCA_021199275.1	45353	1858731
GCA_022793355.1	45353	1931572
GCA_000372225.1	45352	2077614
GCA_015492355.1	45352	2070884
GCA_017516065.1	45352	1815389
GCA_022767075.1	45352	2118549
GCA_944323055.1	45352	1621716
GCA_944389015.1	45352	2030754
GCA_017459805.1	45351	2125654
GCF_002914195.1	45351	1911239
GCA_002428495.1	45350	2153460
GCA_011523795.1	45349	2070827
GCA_015066565.1	45349	1960455
GCA_910588925.1	45349	2086843
GCF_000296505.1	45349	1967755
GCA_016284575.1	45348	2034102
GCA_900557035.1	45348	2123540
GCA_902797065.1	45348	2105582
GCA_015064855.1	45347	2024137
GCA_016936535.1	45347	2120385
GCF_000022365.1	45347	2045438
GCA_019417145.1	45346	2007369
GCA_002383405.1	45345	2012268
GCA_017467085.1	45345	1937180
GCA_017555825.1	45345	2086645
GCA_002298075.1	45344	2136893
GCF_013372185.1	45344	1513347
GCF_900638385.1	45344	1837244
GCA_017438525.1	45343	1852346
GCA_021443125.1	45343	2011931
GCA_900313895.1	45343	1999526
GCA_913052475.1	45343	2134794
GCA_944387435.1	45343	1665167
GCA_015069195.1	45342	2009380
GCA_024403855.1	45342	2081467
GCA_943912825.1	45342	1905651
GCA_017396865.1	45341	1969831
GCA_934444365.1	45341	2033958
GCA_002720635.1	45340	1953004
GCA_020638365.1	45340	2060974
GCA_022561415.1	45340	1926801
GCA_024653305.1	45340	1585657
GCF_000152265.2	45340	1935211
GCA_013139985.1	45338	2125186
GCA_017470795.1	45338	2108895
GCA_022704725.1	45338	2121533
GCA_005793295.1	45337	2100826
GCA_016926855.1	45337	1976704
GCA_900752215.1	45337	1900302
GCA_910588235.1	45337	2083104
GCA_900555515.1	45336	1873237
GCA_902776285.1	45336	2072437
GCA_003563985.1	45335	1881656
GCA_900544465.1	45335	1884856
GCF_001559775.1	45334	1598094
GCA_016650115.1	45333	2049877
GCA_017399665.1	45333	1953778
GCA_900547285.1	45333	1896416
GCA_902783775.1	45333	1918779
GCA_002375995.1	45332	1842568
GCA_018399535.1	45332	2064627
GCA_934643435.1	45332	1871543
GCF_008693005.1	45332	1930063
GCA_002386045.1	45331	2090504
GCA_013697365.1	45331	2049355
GCA_017472305.1	45331	2034854
GCA_017430455.1	45330	2087217
GCF_002165775.1	45330	1872282
GCA_000434295.1	45328	1926190
GCA_002394535.1	45328	2118717
GCF_018687935.1	45328	2160415
GCA_016779995.1	45327	1963765
GCA_018711625.1	45327	1955970
GCA_022009675.1	45327	1781524
GCA_022567655.1	45326	2138600
GCA_934401755.1	45326	2037423
GCA_002796245.1	45325	2118439
GCA_005877615.1	45325	1820882
GCA_009780485.1	45325	2043854
GCA_021816865.1	45325	1543512
GCA_902593735.1	45325	1808863
GCA_913048115.1	45325	1997032
GCF_000759975.1	45325	1745343
GCA_022708005.1	45323	2022654
GCF_003942865.1	45323	2005002
GCF_017873335.1	45323	2034780
GCA_002316225.1	45322	2037997
GCA_017390525.1	45322	1955046
GCA_017559545.1	45322	2127237
GCA_020444005.1	45322	2180524
GCA_900316435.1	45322	2087537
GCA_902797985.1	45322	1859249
GCA_944387825.1	45322	1909806
GCA_023261445.1	45321	2080690
GCA_015065325.1	45320	2056407
GCA_928721565.1	45320	1549218
GCF_012027635.1	45320	1921837
GCF_014197255.1	45320	1944744
GCA_018695135.1	45319	2048102
GCA_900539255.1	45319	1890992
GCF_001735715.1	45319	2016454
GCA_017478265.1	45318	2048196
GCA_022013635.1	45318	2040048
GCA_910579115.1	45318	2060166
GCA_002400905.2	45317	2163954
GCA_900550785.1	45317	1900088
GCA_904384245.1	45317	1666195
GCA_944359365.1	45317	1940508
GCA_012518875.1	45316	2124388
GCA_002448555.1	45315	2049066
GCA_018882795.1	45314	2031623
GCA_913031145.1	45314	2208426
GCA_017521825.1	45313	1875013
GCA_018365265.1	45313	2113989
GCA_020054475.1	45313	1676491
GCA_024762315.1	45313	2086137
GCA_944381965.1	45313	1883919
GCA_017853235.1	45312	2017599
GCA_023488645.1	45311	1800859
GCA_905234015.1	45311	2021162
GCA_910588185.1	45310	1976393
GCA_002409625.1	45309	2110190
GCA_023667225.1	45309	1967925
GCA_024404815.1	45309	1967757
GCF_019448285.1	45309	2027143
GCA_007128895.1	45308	1652043
GCA_017695015.1	45307	2075928
GCA_020848595.1	45307	1997188
GCA_902783095.1	45307	1851040
GCA_905181585.1	45307	1721132
GCA_007129495.1	45306	2106958
GCA_002333145.1	45305	2157638
GCA_021805445.1	45305	1973001
GCA_022510505.1	45305	2140852
GCA_022705345.1	45305	2104496
GCA_903930505.1	45305	2093575
GCA_002011125.1	45304	2062134
GCA_005792805.1	45304	2030157
GCA_015206785.1	45303	1825569
GCF_000614585.1	45303	2054250
GCA_002344625.1	45302	1754737
GCA_024280615.1	45302	2068533
GCA_904384225.1	45302	2102319
GCA_002720735.1	45300	2111649
GCA_009778425.1	45300	1942044
GCA_934122085.1	45300	1590700
GCA_910586865.1	45299	1794864
GCA_017518225.1	45298	1910118
GCA_022615475.1	45298	1919725
GCA_902783535.1	45298	1858370
GCA_001916005.1	45297	1650197
GCA_002694095.1	45297	1937213
GCA_022763905.1	45297	2130805
GCA_023254445.1	45297	1765540
GCF_000375345.1	45297	1991020
GCA_900557405.1	45296	2105792
GCA_002418885.1	45295	2026494
GCA_017994635.1	45295	2121067
GCA_900538365.1	45295	2084328
GCA_025060305.1	45294	1997425
GCA_902789505.1	45293	1894704
GCA_004558025.1	45292	1996919
GCA_015064965.1	45292	2060193
GCA_015488535.1	45292	1871039
GCA_902772635.1	45291	2055313
GCA_944324445.1	45291	1795097
GCA_944380775.1	45291	1784767
GCF_000297025.1	45291	1905398
GCA_009780545.1	45290	1848129
GCA_002418005.1	45289	2040679
GCA_017455005.1	45289	2031734
GCA_021813065.1	45289	2014945
GCA_944390535.1	45289	1712384
GCA_003530935.1	45288	1845699
GCA_018716015.1	45288	1827681
GCA_902827205.1	45288	1479331
GCA_944380945.1	45288	1738486
GCA_012521405.1	45287	2109470
GCA_017546705.1	45286	2105339
GCA_023261185.1	45286	2108302
GCA_934631995.1	45286	2049344
GCA_900540095.1	45285	1906572
GCF_000148525.1	45285	2026898
GCF_000148545.1	45285	2029198
GCA_017459795.1	45284	2002808
GCA_903918335.1	45284	2124385
GCF_014306095.1	45284	2097162
GCA_002715505.1	45283	1695481
GCA_012727635.1	45283	2082054
GCA_003695105.1	45282	2030398
GCA_017629215.1	45282	1800527
GCA_024400775.1	45282	2119553
GCA_013334435.1	45281	2025166
GCA_013697015.1	45281	2047779
GCA_014802335.1	45281	2092495
GCA_017616735.1	45279	2079695
GCF_002945325.1	45279	1714918
GCA_002377585.1	45278	2133045
GCF_024295625.1	45278	2097048
GCF_001591685.1	45277	2123176
GCA_009784145.1	45276	1507060
GCA_015068285.1	45276	2057775
GCA_022793235.1	45275	1601741
GCA_900554215.1	45273	1977678
GCA_900752195.1	45273	2120849
GCA_903853185.1	45273	1842673
GCA_015487495.1	45272	2037214
GCA_021794475.1	45272	1830116
GCA_024404245.1	45272	1983053
GCF_023035675.1	45272	1498568
GCA_002390205.1	45271	2168654
GCA_023253235.1	45271	2003390
GCA_900313475.1	45271	2027957
GCA_002423965.1	45270	2121455
GCA_905193395.1	45270	2010149
GCA_024693345.1	45269	2030471
GCA_002686215.1	45268	1794601
GCA_003214855.1	45268	2134671
GCA_021825035.1	45268	2041332
GCA_900554535.1	45268	2099209
GCA_944412495.1	45268	2069328
GCA_003862155.1	45267	2106912
GCA_016208805.1	45267	2020017
GCA_018367495.1	45267	2026901
GCA_018663165.1	45267	2045094
GCA_934140005.1	45266	1647703
GCA_944323615.1	45266	1926808
GCA_003670915.1	45265	1999041
GCA_022771245.1	45265	2073222
GCA_002420235.1	45264	2216389
GCA_932182025.1	45264	1884767
GCA_002687745.1	45263	1849034
GCA_003477305.1	45263	1817589
GCA_012518255.1	45263	1910799
GCA_903912405.1	45263	2039936
GCA_900321525.1	45262	2070570
GCA_927910965.1	45262	2050183
GCF_900343085.1	45262	1986843
GCA_002366725.1	45261	2059656
GCA_023410025.1	45261	1666002
GCF_000743945.1	45261	1959069
GCA_015059875.1	45260	2069194
GCA_900545905.1	45260	1895587
GCA_013824485.1	45259	2066618
GCA_023128855.1	45259	1903749
GCA_004843165.1	45258	1923586
GCA_012840065.1	45258	2001112
GCA_017958265.1	45258	2042714
GCA_910577395.1	45257	1889503
GCA_900539155.1	45256	2045709
GCF_018882205.1	45256	2137216
GCA_002493635.1	45255	1993325
GCA_002702875.1	45255	1705009
GCA_017983845.1	45255	2034934
GCA_902766185.1	45255	1937951
GCA_008081075.1	45253	2133546
GCA_015055545.1	45253	1945764
GCA_934277845.1	45252	1975511
GCA_002402575.1	45250	2142375
GCA_944371995.1	45250	1724474
GCF_000765695.2	45250	1879498
GCF_900177045.1	45250	1972585
GCA_017520505.1	45249	1968502
GCA_910589175.1	45249	1966841
GCF_000970855.1	45248	2020254
GCA_017635395.1	45247	2098481
GCA_024686035.1	45247	2102218
GCA_900754075.1	45247	1896135
GCF_008245025.1	45247	1488515
GCA_004555855.1	45246	1881130
GCA_024398155.1	45246	1987958
GCA_902797145.1	45246	1960341
GCA_019310825.1	45245	2158995
GCA_944324255.1	45245	1893735
GCA_002733355.1	45244	1941892
GCA_934155265.1	45244	1716861
GCF_000696305.2	45244	2051907
GCA_001603425.1	45243	1882084
GCA_014874265.1	45243	2015490
GCF_017874375.1	45243	2116010
GCF_000025865.1	45241	2012424
GCA_017432245.1	45240	1694684
GCA_017550145.1	45240	2023597
GCA_017634355.1	45240	2075117
GCA_022509145.1	45240	2063478
GCA_024233785.1	45240	1995505
GCA_001940985.1	45239	1685577
GCA_015068985.1	45239	2021638
GCA_017476265.1	45239	2006194
GCF_002272895.1	45239	1899787
GCA_015661935.1	45238	2163529
GCA_021159265.1	45238	2126776
GCA_021200775.1	45238	2064343
GCA_902765485.1	45238	2116796
GCA_012270465.1	45237	1784620
GCF_000768875.1	45237	1961776
GCF_001436215.1	45237	2058058
GCA_017415505.1	45236	1818394
GCA_004554455.1	45235	1972060
GCA_015067385.1	45235	2066221
GCA_016882285.1	45235	1739062
GCA_903860135.1	45235	2026200
GCA_905480305.1	45235	2049984
GCA_001513505.1	45234	2086010
GCA_017960545.1	45234	2012607
GCA_022511345.1	45234	1948353
GCA_024280635.1	45234	1910169
GCF_002272835.1	45234	1827852
GCA_002742695.1	45233	2118765
GCA_015488125.1	45233	1989712
GCA_017694415.1	45233	2101497
GCF_902460355.1	45233	2043666
GCA_011192005.1	45232	2128024
GCA_016875665.1	45232	1686000
GCA_944331875.1	45232	1962345
GCA_013817655.1	45231	1792108
GCA_020721805.1	45231	1703152
GCA_020346125.1	45230	2074481
GCA_017503165.1	45229	2146143
GCA_002591725.1	45228	2171216
GCA_003552565.1	45228	2086424
GCA_934454745.1	45228	2081504
GCF_943193155.1	45228	2034759
GCA_017941035.1	45227	1799159
GCF_000423485.1	45227	2035623
GCF_002795265.1	45227	1560007
GCA_002067275.1	45226	2098238
GCA_002689665.1	45226	2102563
GCA_902797085.1	45226	1774247
GCA_002786205.1	45225	2098031
GCA_009841045.1	45224	1952380
GCA_012718855.1	45224	2087088
GCA_017470485.1	45224	1952020
GCA_022788345.1	45224	2088790
GCA_902767155.1	45224	2054184
GCA_934668695.1	45224	1808143
GCF_000722705.1	45224	1989639
GCA_002296125.1	45223	2010093
GCA_009777095.1	45223	2052059
GCA_016284295.1	45223	1857069
GCA_021286925.1	45223	2086003
GCA_910584035.1	45223	1865276
GCF_004127215.1	45222	2061228
GCA_015068035.1	45221	1939936
GCA_927441705.1	45221	1759517
GCF_012396505.1	45221	1962451
GCF_004359575.1	45220	2095263
GCA_002299835.1	45219	2024423
GCA_002498285.1	45219	1827384
GCA_017514345.1	45219	1998654
GCA_002839155.1	45218	1968945
GCA_013316045.1	45218	1889734
GCA_021827545.1	45218	1630071
GCA_001800745.1	45217	1546722
GCA_002493965.1	45217	2032330
GCA_003535335.1	45217	2053311
GCA_017626055.1	45217	1869524
GCA_902784965.1	45217	1866652
GCA_944380825.1	45217	2140178
GCF_000420785.1	45217	2077809
GCA_014846205.1	45216	1275252
GCF_000021545.1	45216	1640877
GCA_013694645.1	45215	1843685
GCA_024683255.1	45215	1993481
GCA_904398665.1	45215	1896438
GCA_944325165.1	45215	1756353
GCF_000222765.1	45215	1994424
GCA_002067045.1	45214	1749177
GCA_002315945.1	45214	2034743
GCA_017528085.1	45214	1636145
GCA_944326455.1	45214	1930248
GCA_007133055.1	45213	2032511
GCA_011522905.1	45213	2063771
GCA_012837615.1	45213	2109814
GCA_011171075.1	45212	2136110
GCA_017468115.1	45212	1764190
GCA_003216275.1	45211	1848560
GCA_934524965.1	45211	1890804
GCA_934668285.1	45211	1858856
GCA_944324035.1	45211	1954449
GCF_000526395.1	45211	2105968
GCA_002419055.1	45210	2057705
GCA_003282865.1	45210	2159797
GCA_016281115.1	45210	2031436
GCA_902406135.1	45210	2039822
GCF_000479335.1	45210	1992567
GCA_022567875.1	45209	1853640
GCA_024685175.1	45209	2117500
GCA_934131175.1	45209	1627390
GCA_934402055.1	45209	2069150
GCA_002898315.1	45208	1875992
GCA_013003145.1	45208	2166921
GCA_021793895.1	45208	2060380
GCF_001983955.1	45208	1966910
GCF_000420345.1	45206	1992636
GCF_002335445.1	45206	1639064
GCA_002448285.1	45205	1825740
GCA_007131845.1	45205	2047105
GCA_009776955.1	45205	2034464
GCF_000233775.1	45205	1999646
GCF_019929185.1	45205	2075709
GCA_002453275.1	45204	2101240
GCA_002722515.1	45204	2144486
GCA_017468425.1	45204	1979991
GCA_017962005.1	45204	2079997
GCA_021296415.1	45204	1691940
GCA_023411265.1	45204	2035268
GCA_902363535.1	45204	1967735
GCA_017462065.1	45202	2077309
GCA_900757235.1	45202	1877835
GCA_003554535.1	45200	2053907
GCA_902766105.1	45199	1887225
GCA_944388035.1	45199	1600893
GCA_002353635.1	45198	2005939
GCA_002796345.1	45198	2030078
GCA_017555845.1	45198	2083338
GCA_902783905.1	45198	1980462
GCA_003527555.1	45194	2201194
GCA_003555385.1	45194	2114331
GCA_902803605.1	45194	2111899
GCA_905233595.1	45194	1733239
GCA_944326565.1	45194	1869114
GCA_944392845.1	45194	1881272
GCA_002346665.1	45192	1999786
GCA_900546785.1	45192	2017502
GCA_934141445.1	45192	1643706
GCA_934659445.1	45192	1720332
GCA_944326445.1	45192	1893280
GCA_944412525.1	45192	1988221
GCF_011170065.1	45192	1979452
GCF_014202755.1	45192	1998595
GCA_003554225.1	45191	1934123
GCA_017405375.1	45191	1777510
GCA_002493325.1	45190	2013996
GCA_012965975.1	45190	2094466
GCA_016292785.1	45190	2013659
GCA_017642485.1	45190	2088045
GCA_900761615.1	45190	1884191
GCA_902766215.1	45190	1761942
GCA_022768185.1	45189	1775278
GCF_003463825.1	45188	2006151
GCA_905234865.1	45187	1866871
GCA_902793125.1	45186	2002702
GCA_002373555.1	45185	1960573
GCA_002683345.1	45184	1854438
GCA_016283885.1	45184	2098572
GCA_016302925.1	45184	2023030
GCA_007121575.1	45183	1877326
GCA_009619095.1	45183	1988642
GCA_017383505.1	45183	1704951
GCA_902790985.1	45183	2001991
GCF_000765665.2	45183	1928308
GCA_002695035.1	45182	2141569
GCA_017963785.1	45182	2075746
GCA_002316585.1	45181	1937962
GCA_945901825.1	45181	2029841
GCA_003135935.1	45180	2077448
GCA_024403965.1	45180	1980619
GCA_900545325.1	45180	1970017
GCF_001748385.1	45180	2022594
GCF_024295825.1	45180	2061503
GCA_007570995.1	45179	1976489
GCA_016194375.1	45179	1912650
GCA_021161185.1	45179	2087428
GCA_905205995.1	45179	2029812
GCA_009773075.1	45178	2105831
GCA_017393775.1	45178	1910560
GCA_020025295.1	45178	1979237
GCA_901875575.1	45178	1976859
GCA_944381365.1	45178	1859163
GCF_009496205.1	45178	2014392
GCA_018065185.1	45177	2093453
GCA_020201335.1	45177	1829008
GCA_905215095.1	45177	1942664
GCF_003943935.1	45177	1996351
GCA_905216095.1	45176	1991431
GCA_944384815.1	45176	2004496
GCF_003048905.1	45176	1884219
GCF_003640545.1	45176	750803
GCA_002371625.1	45175	2049177
GCA_900555725.1	45175	1864214
GCA_913020765.1	45175	2099638
GCA_009783565.1	45174	2034596
GCA_017420505.1	45174	1934651
GCA_019417125.1	45174	1940669
GCA_017616055.1	45173	2087377
GCA_021846045.1	45173	1996476
GCA_902796295.1	45173	2038729
