assembly	ident	qlen	queries	tool	hits	recall	genome_size
GCF_000006765.1	84	Query length: 250 bp	402072	Minimap2	48672	12.1053	6264404
GCF_000006945.2	84	Query length: 250 bp	318149	Minimap2	39687	12.4743	4951383
GCF_000013425.1	84	Query length: 250 bp	181458	Minimap2	22931	12.6371	2821361
GCF_000195955.2	84	Query length: 250 bp	282879	Minimap2	33932	11.9952	4411532
GCF_000240185.1	84	Query length: 250 bp	364483	Minimap2	44433	12.1907	5682322
GCF_001457635.1	84	Query length: 250 bp	135649	Minimap2	17079	12.5906	2110968
GCF_008632635.1	84	Query length: 250 bp	255815	Minimap2	32319	12.6337	3980230
GCF_018885085.1	84	Query length: 250 bp	262913	Minimap2	34052	12.9518	4095894
GCF_022869705.1	84	Query length: 250 bp	184280	Minimap2	23793	12.9113	2866948
GCF_000005845.2	84	Query length: 250 bp	297804	Ropebwt3	221307	74.3130	4641652
GCF_000006765.1	84	Query length: 250 bp	402072	Ropebwt3	274916	68.3748	6264404
GCF_000006945.2	84	Query length: 250 bp	318149	Ropebwt3	236505	74.3378	4951383
GCF_000013425.1	84	Query length: 250 bp	181458	Ropebwt3	137589	75.8242	2821361
GCF_000195955.2	84	Query length: 250 bp	282879	Ropebwt3	201302	71.1619	4411532
GCF_000240185.1	84	Query length: 250 bp	364483	Ropebwt3	263148	72.1976	5682322
GCF_001457635.1	84	Query length: 250 bp	135649	Ropebwt3	104122	76.7584	2110968
GCF_008632635.1	84	Query length: 250 bp	255815	Ropebwt3	194668	76.0972	3980230
GCF_018885085.1	84	Query length: 250 bp	262913	Ropebwt3	191500	72.8378	4095894
GCF_022869705.1	84	Query length: 250 bp	184280	Ropebwt3	143335	77.7811	2866948
GCF_000005845.2	84	Query length: 500 bp	146000	Blastn	42313	28.9815	4641652
GCF_000006765.1	84	Query length: 500 bp	197040	Blastn	56965	28.9104	6264404
GCF_000006945.2	84	Query length: 500 bp	155614	Blastn	45488	29.2313	4951383
GCF_000013425.1	84	Query length: 500 bp	88756	Blastn	25738	28.9986	2821361
GCF_000195955.2	84	Query length: 500 bp	138646	Blastn	39943	28.8093	4411532
GCF_000240185.1	84	Query length: 500 bp	179046	Blastn	51748	28.9021	5682322
GCF_001457635.1	84	Query length: 500 bp	66228	Blastn	19037	28.7446	2110968
GCF_008632635.1	84	Query length: 500 bp	124818	Blastn	35819	28.6970	3980230
GCF_018885085.1	84	Query length: 500 bp	128781	Blastn	35223	27.3511	4095894
GCF_022869705.1	84	Query length: 500 bp	90332	Blastn	25509	28.2392	2866948
GCF_000005845.2	84	Query length: 500 bp	146000	Blastn(ws=15)	145910	99.9384	4641652
GCF_000006765.1	84	Query length: 500 bp	197040	Blastn(ws=15)	196883	99.9203	6264404
GCF_000006945.2	84	Query length: 500 bp	155614	Blastn(ws=15)	155519	99.9390	4951383
GCF_000013425.1	84	Query length: 500 bp	88756	Blastn(ws=15)	88665	99.8975	2821361
GCF_000195955.2	84	Query length: 500 bp	138646	Blastn(ws=15)	138513	99.9041	4411532
GCF_000240185.1	84	Query length: 500 bp	179046	Blastn(ws=15)	178901	99.9190	5682322
GCF_001457635.1	84	Query length: 500 bp	66228	Blastn(ws=15)	66176	99.9215	2110968
GCF_008632635.1	84	Query length: 500 bp	124818	Blastn(ws=15)	124706	99.9103	3980230
GCF_018885085.1	84	Query length: 500 bp	128781	Blastn(ws=15)	128584	99.8470	4095894
GCF_022869705.1	84	Query length: 500 bp	90332	Blastn(ws=15)	90260	99.9203	2866948
GCF_000005845.2	84	Query length: 500 bp	146000	COBS	8358	5.72	4641652
GCF_000006765.1	84	Query length: 500 bp	197040	COBS	14272	7.24	6264404
GCF_000006945.2	84	Query length: 500 bp	155614	COBS	10124	6.51	4951383
GCF_000013425.1	84	Query length: 500 bp	88756	COBS	5616	6.33	2821361
GCF_000195955.2	84	Query length: 500 bp	138646	COBS	8824	6.36	4411532
GCF_000240185.1	84	Query length: 500 bp	179046	COBS	10441	5.83	5682322
GCF_001457635.1	84	Query length: 500 bp	66228	COBS	2702	4.08	2110968
GCF_008632635.1	84	Query length: 500 bp	124818	COBS	8025	6.43	3980230
GCF_018885085.1	84	Query length: 500 bp	128781	COBS	7443	5.78	4095894
GCF_022869705.1	84	Query length: 500 bp	90332	COBS	5868	6.50	2866948
GCF_000005845.2	84	Query length: 500 bp	146000	LexicMap	82136	56.2575	4641652
GCF_000006765.1	84	Query length: 500 bp	197040	LexicMap	109015	55.3263	6264404
GCF_000006945.2	84	Query length: 500 bp	155614	LexicMap	87209	56.0419	4951383
GCF_000013425.1	84	Query length: 500 bp	88756	LexicMap	50999	57.4598	2821361
GCF_000195955.2	84	Query length: 500 bp	138646	LexicMap	77712	56.0507	4411532
GCF_000240185.1	84	Query length: 500 bp	179046	LexicMap	99832	55.7577	5682322
GCF_001457635.1	84	Query length: 500 bp	66228	LexicMap	38252	57.7580	2110968
GCF_008632635.1	84	Query length: 500 bp	124818	LexicMap	70986	56.8716	3980230
GCF_018885085.1	84	Query length: 500 bp	128781	LexicMap	73383	56.9828	4095894
GCF_022869705.1	84	Query length: 500 bp	90332	LexicMap	51947	57.5068	2866948
GCF_000005845.2	84	Query length: 500 bp	146000	MMseqs2	133274	91.2836	4641652
GCF_000006765.1	84	Query length: 500 bp	197040	MMseqs2	178358	90.5187	6264404
GCF_000006945.2	84	Query length: 500 bp	155614	MMseqs2	141879	91.1737	4951383
GCF_000013425.1	84	Query length: 500 bp	88756	MMseqs2	81041	91.3076	2821361
GCF_000195955.2	84	Query length: 500 bp	138646	MMseqs2	124133	89.5323	4411532
GCF_000240185.1	84	Query length: 500 bp	179046	MMseqs2	162989	91.0319	5682322
GCF_001457635.1	84	Query length: 500 bp	66228	MMseqs2	60370	91.1548	2110968
GCF_008632635.1	84	Query length: 500 bp	124818	MMseqs2	114166	91.4660	3980230
GCF_018885085.1	84	Query length: 500 bp	128781	MMseqs2	117020	90.8674	4095894
GCF_022869705.1	84	Query length: 500 bp	90332	MMseqs2	83144	92.0427	2866948
GCF_000005845.2	84	Query length: 500 bp	146000	Minimap2	82925	56.7979	4641652
GCF_000006765.1	84	Query length: 500 bp	197040	Minimap2	111892	56.7864	6264404
GCF_000006945.2	84	Query length: 500 bp	155614	Minimap2	89464	57.4910	4951383
GCF_000013425.1	84	Query length: 500 bp	88756	Minimap2	51388	57.8981	2821361
GCF_000195955.2	84	Query length: 500 bp	138646	Minimap2	78381	56.5332	4411532
GCF_000240185.1	84	Query length: 500 bp	179046	Minimap2	101876	56.8993	5682322
GCF_001457635.1	84	Query length: 500 bp	66228	Minimap2	37972	57.3353	2110968
GCF_008632635.1	84	Query length: 500 bp	124818	Minimap2	71964	57.6551	3980230
GCF_018885085.1	84	Query length: 500 bp	128781	Minimap2	74854	58.1250	4095894
GCF_022869705.1	84	Query length: 500 bp	90332	Minimap2	52624	58.2562	2866948
GCF_000005845.2	84	Query length: 500 bp	146000	Ropebwt3	142071	97.3089	4641652
GCF_000006765.1	84	Query length: 500 bp	197040	Ropebwt3	189614	96.2312	6264404
GCF_000006945.2	84	Query length: 500 bp	155614	Ropebwt3	151909	97.6191	4951383
GCF_000013425.1	84	Query length: 500 bp	88756	Ropebwt3	86959	97.9753	2821361
GCF_000195955.2	84	Query length: 500 bp	138646	Ropebwt3	134267	96.8416	4411532
GCF_000240185.1	84	Query length: 500 bp	179046	Ropebwt3	173021	96.6349	5682322
GCF_001457635.1	84	Query length: 500 bp	66228	Ropebwt3	64434	97.2912	2110968
GCF_008632635.1	84	Query length: 500 bp	124818	Ropebwt3	121947	97.6999	3980230
GCF_018885085.1	84	Query length: 500 bp	128781	Ropebwt3	124440	96.6292	4095894
GCF_022869705.1	84	Query length: 500 bp	90332	Ropebwt3	88618	98.1026	2866948
GCF_000005845.2	84	Query length: 1000 bp	46415	Blastn	24654	53.1164	4641652
GCF_000006765.1	84	Query length: 1000 bp	62645	Blastn	33641	53.7010	6264404
GCF_000006945.2	84	Query length: 1000 bp	49511	Blastn	26465	53.4528	4951383
GCF_000013425.1	84	Query length: 1000 bp	28212	Blastn	14874	52.7222	2821361
GCF_000195955.2	84	Query length: 1000 bp	44113	Blastn	23552	53.3902	4411532
GCF_000240185.1	84	Query length: 1000 bp	56825	Blastn	30331	53.3762	5682322
GCF_001457635.1	84	Query length: 1000 bp	21110	Blastn	11096	52.5628	2110968
GCF_008632635.1	84	Query length: 1000 bp	39806	Blastn	21094	52.9920	3980230
GCF_018885085.1	84	Query length: 1000 bp	40959	Blastn	20588	50.2649	4095894
GCF_022869705.1	84	Query length: 1000 bp	28672	Blastn	14843	51.7683	2866948
GCF_000005845.2	84	Query length: 1000 bp	46415	Blastn(ws=15)	46408	99.9849	4641652
GCF_000006765.1	84	Query length: 1000 bp	62645	Blastn(ws=15)	62628	99.9729	6264404
GCF_000006945.2	84	Query length: 1000 bp	49511	Blastn(ws=15)	49499	99.9758	4951383
GCF_000013425.1	84	Query length: 1000 bp	28212	Blastn(ws=15)	28206	99.9787	2821361
GCF_000195955.2	84	Query length: 1000 bp	44113	Blastn(ws=15)	44105	99.9819	4411532
GCF_000240185.1	84	Query length: 1000 bp	56825	Blastn(ws=15)	56812	99.9771	5682322
GCF_001457635.1	84	Query length: 1000 bp	21110	Blastn(ws=15)	21102	99.9621	2110968
GCF_008632635.1	84	Query length: 1000 bp	39806	Blastn(ws=15)	39800	99.9849	3980230
GCF_018885085.1	84	Query length: 1000 bp	40959	Blastn(ws=15)	40944	99.9634	4095894
GCF_022869705.1	84	Query length: 1000 bp	28672	Blastn(ws=15)	28665	99.9756	2866948
GCF_000005845.2	84	Query length: 1000 bp	46415	COBS	661	1.42	4641652
GCF_000006765.1	84	Query length: 1000 bp	62645	COBS	1314	2.10	6264404
GCF_000006945.2	84	Query length: 1000 bp	49511	COBS	869	1.76	4951383
GCF_000013425.1	84	Query length: 1000 bp	28212	COBS	432	1.53	2821361
GCF_000195955.2	84	Query length: 1000 bp	44113	COBS	695	1.58	4411532
GCF_000240185.1	84	Query length: 1000 bp	56825	COBS	778	1.37	5682322
GCF_001457635.1	84	Query length: 1000 bp	21110	COBS	164	0.78	2110968
GCF_008632635.1	84	Query length: 1000 bp	39806	COBS	749	1.88	3980230
GCF_018885085.1	84	Query length: 1000 bp	40959	COBS	584	1.43	4095894
GCF_022869705.1	84	Query length: 1000 bp	28672	COBS	536	1.87	2866948
GCF_000005845.2	84	Query length: 1000 bp	46415	LexicMap	39217	84.4921	4641652
GCF_000006765.1	84	Query length: 1000 bp	62645	LexicMap	52326	83.5278	6264404
GCF_000006945.2	84	Query length: 1000 bp	49511	LexicMap	41822	84.4701	4951383
GCF_000013425.1	84	Query length: 1000 bp	28212	LexicMap	23903	84.7264	2821361
GCF_000195955.2	84	Query length: 1000 bp	44113	LexicMap	37113	84.1317	4411532
GCF_000240185.1	84	Query length: 1000 bp	56825	LexicMap	47640	83.8363	5682322
GCF_001457635.1	84	Query length: 1000 bp	21110	LexicMap	17989	85.2155	2110968
GCF_008632635.1	84	Query length: 1000 bp	39806	LexicMap	33645	84.5224	3980230
GCF_018885085.1	84	Query length: 1000 bp	40959	LexicMap	34441	84.0865	4095894
GCF_022869705.1	84	Query length: 1000 bp	28672	LexicMap	24365	84.9784	2866948
GCF_000005845.2	84	Query length: 1000 bp	46415	MMseqs2	46115	99.3537	4641652
GCF_000006765.1	84	Query length: 1000 bp	62645	MMseqs2	62144	99.2003	6264404
GCF_000006945.2	84	Query length: 1000 bp	49511	MMseqs2	49129	99.2285	4951383
GCF_000013425.1	84	Query length: 1000 bp	28212	MMseqs2	28002	99.2556	2821361
GCF_000195955.2	84	Query length: 1000 bp	44113	MMseqs2	43550	98.7237	4411532
GCF_000240185.1	84	Query length: 1000 bp	56825	MMseqs2	56420	99.2873	5682322
GCF_001457635.1	84	Query length: 1000 bp	21110	MMseqs2	20951	99.2468	2110968
GCF_008632635.1	84	Query length: 1000 bp	39806	MMseqs2	39463	99.1383	3980230
GCF_018885085.1	84	Query length: 1000 bp	40959	MMseqs2	40386	98.6010	4095894
GCF_022869705.1	84	Query length: 1000 bp	28672	MMseqs2	28519	99.4664	2866948
GCF_000005845.2	84	Query length: 1000 bp	46415	Minimap2	44654	96.2060	4641652
GCF_000006765.1	84	Query length: 1000 bp	62645	Minimap2	60293	96.2455	6264404
GCF_000006945.2	84	Query length: 1000 bp	49511	Minimap2	47562	96.0635	4951383
GCF_000013425.1	84	Query length: 1000 bp	28212	Minimap2	27158	96.2640	2821361
GCF_000195955.2	84	Query length: 1000 bp	44113	Minimap2	42326	95.9490	4411532
GCF_000240185.1	84	Query length: 1000 bp	56825	Minimap2	54618	96.1161	5682322
GCF_001457635.1	84	Query length: 1000 bp	21110	Minimap2	20292	96.1251	2110968
GCF_008632635.1	84	Query length: 1000 bp	39806	Minimap2	38354	96.3523	3980230
GCF_018885085.1	84	Query length: 1000 bp	40959	Minimap2	39281	95.9032	4095894
GCF_022869705.1	84	Query length: 1000 bp	28672	Minimap2	27630	96.3658	2866948
GCF_000005845.2	84	Query length: 1000 bp	46415	Ropebwt3	46077	99.2718	4641652
GCF_000006765.1	84	Query length: 1000 bp	62645	Ropebwt3	62362	99.5482	6264404
GCF_000006945.2	84	Query length: 1000 bp	49511	Ropebwt3	49164	99.2991	4951383
GCF_000013425.1	84	Query length: 1000 bp	28212	Ropebwt3	28109	99.6349	2821361
GCF_000195955.2	84	Query length: 1000 bp	44113	Ropebwt3	43887	99.4877	4411532
GCF_000240185.1	84	Query length: 1000 bp	56825	Ropebwt3	56197	98.8949	5682322
GCF_001457635.1	84	Query length: 1000 bp	21110	Ropebwt3	20850	98.7684	2110968
GCF_008632635.1	84	Query length: 1000 bp	39806	Ropebwt3	39500	99.2313	3980230
GCF_018885085.1	84	Query length: 1000 bp	40959	Ropebwt3	40555	99.0136	4095894
GCF_022869705.1	84	Query length: 1000 bp	28672	Ropebwt3	28494	99.3792	2866948
GCF_000005845.2	84	Query length: 2000 bp	69639	Blastn	55739	80.0399	4641652
GCF_000006765.1	84	Query length: 2000 bp	93973	Blastn	75010	79.8208	6264404
GCF_000006945.2	84	Query length: 2000 bp	74283	Blastn	59291	79.8177	4951383
GCF_000013425.1	84	Query length: 2000 bp	42326	Blastn	33800	79.8564	2821361
GCF_000195955.2	84	Query length: 2000 bp	66180	Blastn	52949	80.0076	4411532
GCF_000240185.1	84	Query length: 2000 bp	85298	Blastn	68102	79.8401	5682322
GCF_001457635.1	84	Query length: 2000 bp	31673	Blastn	25126	79.3294	2110968
GCF_008632635.1	84	Query length: 2000 bp	59718	Blastn	47408	79.3864	3980230
GCF_018885085.1	84	Query length: 2000 bp	61447	Blastn	47540	77.3675	4095894
GCF_022869705.1	84	Query length: 2000 bp	43011	Blastn	33823	78.6380	2866948
GCF_000005845.2	84	Query length: 2000 bp	69639	Blastn(ws=15)	69619	99.9713	4641652
GCF_000006765.1	84	Query length: 2000 bp	93973	Blastn(ws=15)	93956	99.9819	6264404
GCF_000006945.2	84	Query length: 2000 bp	74283	Blastn(ws=15)	74269	99.9812	4951383
GCF_000013425.1	84	Query length: 2000 bp	42326	Blastn(ws=15)	42321	99.9882	2821361
GCF_000195955.2	84	Query length: 2000 bp	66180	Blastn(ws=15)	66167	99.9804	4411532
GCF_000240185.1	84	Query length: 2000 bp	85298	Blastn(ws=15)	85276	99.9742	5682322
GCF_001457635.1	84	Query length: 2000 bp	31673	Blastn(ws=15)	31665	99.9747	2110968
GCF_008632635.1	84	Query length: 2000 bp	59718	Blastn(ws=15)	59698	99.9665	3980230
GCF_018885085.1	84	Query length: 2000 bp	61447	Blastn(ws=15)	61430	99.9723	4095894
GCF_022869705.1	84	Query length: 2000 bp	43011	Blastn(ws=15)	43002	99.9791	2866948
GCF_000005845.2	84	Query length: 2000 bp	69639	COBS	75	0.11	4641652
GCF_000006765.1	84	Query length: 2000 bp	93973	COBS	215	0.23	6264404
GCF_000006945.2	84	Query length: 2000 bp	74283	COBS	109	0.15	4951383
GCF_000013425.1	84	Query length: 2000 bp	42326	COBS	52	0.12	2821361
GCF_000195955.2	84	Query length: 2000 bp	66180	COBS	102	0.15	4411532
GCF_000240185.1	84	Query length: 2000 bp	85298	COBS	93	0.11	5682322
GCF_001457635.1	84	Query length: 2000 bp	31673	COBS	8	0.03	2110968
GCF_008632635.1	84	Query length: 2000 bp	59718	COBS	95	0.16	3980230
GCF_018885085.1	84	Query length: 2000 bp	61447	COBS	59	0.10	4095894
GCF_022869705.1	84	Query length: 2000 bp	43011	COBS	81	0.19	2866948
GCF_000005845.2	84	Query length: 2000 bp	69639	LexicMap	68031	97.6909	4641652
GCF_000006765.1	84	Query length: 2000 bp	93973	LexicMap	91297	97.1524	6264404
GCF_000006945.2	84	Query length: 2000 bp	74283	LexicMap	72539	97.6522	4951383
GCF_000013425.1	84	Query length: 2000 bp	42326	LexicMap	41340	97.6705	2821361
GCF_000195955.2	84	Query length: 2000 bp	66180	LexicMap	64499	97.4600	4411532
GCF_000240185.1	84	Query length: 2000 bp	85298	LexicMap	83192	97.5310	5682322
GCF_001457635.1	84	Query length: 2000 bp	31673	LexicMap	30991	97.8467	2110968
GCF_008632635.1	84	Query length: 2000 bp	59718	LexicMap	58337	97.6875	3980230
GCF_018885085.1	84	Query length: 2000 bp	61447	LexicMap	59821	97.3538	4095894
GCF_022869705.1	84	Query length: 2000 bp	43011	LexicMap	42114	97.9145	2866948
GCF_000005845.2	84	Query length: 2000 bp	69639	MMseqs2	69574	99.9067	4641652
GCF_000006765.1	84	Query length: 2000 bp	93973	MMseqs2	93854	99.8734	6264404
GCF_000006945.2	84	Query length: 2000 bp	74283	MMseqs2	74139	99.8061	4951383
GCF_000013425.1	84	Query length: 2000 bp	42326	MMseqs2	42205	99.7141	2821361
GCF_000195955.2	84	Query length: 2000 bp	66180	MMseqs2	65978	99.6948	4411532
GCF_000240185.1	84	Query length: 2000 bp	85298	MMseqs2	85140	99.8148	5682322
GCF_001457635.1	84	Query length: 2000 bp	31673	MMseqs2	31594	99.7506	2110968
GCF_008632635.1	84	Query length: 2000 bp	59718	MMseqs2	59550	99.7187	3980230
GCF_018885085.1	84	Query length: 2000 bp	61447	MMseqs2	61007	99.2839	4095894
GCF_022869705.1	84	Query length: 2000 bp	43011	MMseqs2	42976	99.9186	2866948
GCF_000005845.2	84	Query length: 2000 bp	69639	Minimap2	69608	99.9555	4641652
GCF_000006765.1	84	Query length: 2000 bp	93973	Minimap2	93946	99.9713	6264404
GCF_000006945.2	84	Query length: 2000 bp	74283	Minimap2	74251	99.9569	4951383
GCF_000013425.1	84	Query length: 2000 bp	42326	Minimap2	42316	99.9764	2821361
GCF_000195955.2	84	Query length: 2000 bp	66180	Minimap2	66156	99.9637	4411532
GCF_000240185.1	84	Query length: 2000 bp	85298	Minimap2	85204	99.8898	5682322
GCF_001457635.1	84	Query length: 2000 bp	31673	Minimap2	31662	99.9653	2110968
GCF_008632635.1	84	Query length: 2000 bp	59718	Minimap2	59692	99.9565	3980230
GCF_018885085.1	84	Query length: 2000 bp	61447	Minimap2	61312	99.7803	4095894
GCF_022869705.1	84	Query length: 2000 bp	43011	Minimap2	42991	99.9535	2866948
GCF_000005845.2	84	Query length: 2000 bp	69639	Ropebwt3	69498	99.7975	4641652
GCF_000006765.1	84	Query length: 2000 bp	93973	Ropebwt3	93712	99.7223	6264404
GCF_000006945.2	84	Query length: 2000 bp	74283	Ropebwt3	74004	99.6244	4951383
GCF_000013425.1	84	Query length: 2000 bp	42326	Ropebwt3	42249	99.8181	2821361
GCF_000195955.2	84	Query length: 2000 bp	66180	Ropebwt3	66110	99.8942	4411532
GCF_000240185.1	84	Query length: 2000 bp	85298	Ropebwt3	84830	99.4513	5682322
GCF_001457635.1	84	Query length: 2000 bp	31673	Ropebwt3	31407	99.1602	2110968
GCF_008632635.1	84	Query length: 2000 bp	59718	Ropebwt3	59387	99.4457	3980230
GCF_018885085.1	84	Query length: 2000 bp	61447	Ropebwt3	61025	99.3132	4095894
GCF_022869705.1	84	Query length: 2000 bp	43011	Ropebwt3	42896	99.7326	2866948
GCF_000005845.2	83	Query length: 250 bp	295927	Blastn	24840	8.3940	4641652
GCF_000006765.1	83	Query length: 250 bp	400116	Blastn	33760	8.4376	6264404
GCF_000006945.2	83	Query length: 250 bp	316836	Blastn	26200	8.2693	4951383
GCF_000013425.1	83	Query length: 250 bp	180476	Blastn	15076	8.3535	2821361
GCF_000195955.2	83	Query length: 250 bp	282368	Blastn	23706	8.3954	4411532
GCF_000240185.1	83	Query length: 250 bp	363137	Blastn	30522	8.4051	5682322
GCF_001457635.1	83	Query length: 250 bp	134984	Blastn	11095	8.2195	2110968
GCF_008632635.1	83	Query length: 250 bp	254380	Blastn	21291	8.3698	3980230
GCF_018885085.1	83	Query length: 250 bp	261728	Blastn	20865	7.9720	4095894
GCF_022869705.1	83	Query length: 250 bp	183598	Blastn	14853	8.0900	2866948
GCF_000005845.2	83	Query length: 250 bp	295927	Blastn(ws=15)	277088	93.6339	4641652
GCF_000006765.1	83	Query length: 250 bp	400116	Blastn(ws=15)	374499	93.5976	6264404
GCF_000006945.2	83	Query length: 250 bp	316836	Blastn(ws=15)	296659	93.6317	4951383
GCF_000013425.1	83	Query length: 250 bp	180476	Blastn(ws=15)	168975	93.6274	2821361
GCF_000195955.2	83	Query length: 250 bp	282368	Blastn(ws=15)	263942	93.4745	4411532
GCF_000240185.1	83	Query length: 250 bp	363137	Blastn(ws=15)	340240	93.6947	5682322
GCF_001457635.1	83	Query length: 250 bp	134984	Blastn(ws=15)	126435	93.6667	2110968
GCF_008632635.1	83	Query length: 250 bp	254380	Blastn(ws=15)	238117	93.6068	3980230
GCF_018885085.1	83	Query length: 250 bp	261728	Blastn(ws=15)	242560	92.6764	4095894
GCF_022869705.1	83	Query length: 250 bp	183598	Blastn(ws=15)	171364	93.3365	2866948
GCF_000005845.2	83	Query length: 250 bp	295927	COBS	40532	13.70	4641652
GCF_000006765.1	83	Query length: 250 bp	400116	COBS	61326	15.33	6264404
GCF_000006945.2	83	Query length: 250 bp	316836	COBS	45874	14.48	4951383
GCF_000013425.1	83	Query length: 250 bp	180476	COBS	25823	14.31	2821361
GCF_000195955.2	83	Query length: 250 bp	282368	COBS	40798	14.45	4411532
GCF_000240185.1	83	Query length: 250 bp	363137	COBS	49337	13.59	5682322
GCF_001457635.1	83	Query length: 250 bp	134984	COBS	14949	11.07	2110968
GCF_008632635.1	83	Query length: 250 bp	254380	COBS	36677	14.42	3980230
GCF_018885085.1	83	Query length: 250 bp	261728	COBS	35541	13.58	4095894
GCF_022869705.1	83	Query length: 250 bp	183598	COBS	26368	14.36	2866948
GCF_000005845.2	83	Query length: 250 bp	295927	LexicMap	64719	21.8699	4641652
GCF_000006765.1	83	Query length: 250 bp	400116	LexicMap	86528	21.6257	6264404
GCF_000006945.2	83	Query length: 250 bp	316836	LexicMap	69429	21.9132	4951383
GCF_000013425.1	83	Query length: 250 bp	180476	LexicMap	40994	22.7144	2821361
GCF_000195955.2	83	Query length: 250 bp	282368	LexicMap	61836	21.8991	4411532
GCF_000240185.1	83	Query length: 250 bp	363137	LexicMap	79083	21.7777	5682322
